Con,Contp,Reg,AgtId,Agt,Dat,Status,Lgt,Agtp,Stage,StageSub,Part,ThrdPart,OthAgr,GCh,GChRhet,GChAntid,GChSubs,GChOth,GDis,GDisRhet,GDisAntid,GDisSubs,GDisOth,GAge,GAgeRhet,GAgeAntid,GAgeSubs,GAgeOth,GMig,GMigRhet,GMigAntid,GMigSubs,GMigOth,GRa,GRaRhet,GRaAntid,GRaSubs,GRaOth,GRe,GReRhet,GReAntid,GReSubs,GReOth,GInd,GIndRhet,GIndAntid,GIndSubs,GIndOth,GOth,GOthRhet,GOthAntid,GOthSubs,GOthOth,GRef,GRefRhet,GRefSubs,GRefOth,GSoc,GSocRhet,GSocAntid,GSocSubs,GSocOth,GeWom,GeMe,GeMeNu,GeMeOth,GeSo,GeFa,StDef,StGen,StCon,StSd,StRef,StSym,StInd,StUni,StBor,StXbor,Pol,PolGen,PolNewInd,PolNewTemp,ConRen,Cons,Ele,ElecComm,PolPar,Civso,Tral,Pubad,Polps,PpsSt,PpsSub,PpsEx,PpsOro,PpsOthPr,PpsVet,PpsAut,PpsInt,PpsOth,Terps,TpsSub,TpsLoc,TpsAut,TpsOth,Eps,EpsRes,EpsOth,Mps,MpsMe,MpsJt,MpsOth,HrGen,EqGen,HrDem,Prot,HrFra,HrfSp,HrfBor,HrfTinc,HrfOth,HrCp,CprLife,CprTort,CprEq,CprSlav,CprLib,CprDet,CprFmov,CprFspe,CprFass,CprTria,CprPriv,CprVote,CprReli,CprOth,HrSec,SerProp,SerWork,SerHeal,SerEdu,SerStdl,SerShel,SerSs,SerCult,SerOth,HrNi,HrNiMe,HrNiNe,HrNiOth,HrIi,HrIiMon,HrIiBod,HrIiOth,HrMob,HrDet,Med,MedGov,MedSubs,MedLog,MedOth,HrCit,CitGen,CitRights,CitDef,CitOth,JusCr,JusCrSp,JusCrSys,JusCrPow,JusEm,JusJu,JusPri,JusTra,Dev,NEC,NatRes,IntFu,Bus,Tax,TaxPo,TaxRef,TaxOth,Ban,CenBan,BanPers,BanInt,BanXb,LaRef,LaRefMan,LaRefRet,LaRefOth,LaNom,LaCH,LaCHTa,LaCHIt,LaCHPro,LaCHOth,LaEn,Wat,SsrGua,Ce,CeProv,CeGen,SsrPol,SsrArm,SsrDdr,DdrDemil,DdrProg,SsrInt,SsrPsf,SsrFf,Cor,SsrCrOcr,SsrDrugs,Terr,TjGen,TjAm,TjAmPro,TjSan,TjPower,TjCou,TjJaNc,TjJaIc,TjMech,TjPrire,TjVet,TjVic,TjMis,TjRep,TjRSym,TjRMa,TjNR,ImUN,ImOth,ImRef,ImPK,ImE,ImSrc
Somalia,Government/territory,Africa (excl MENA),1679,"Pledge signed at the United Nations Headquarters on 14 February 1992 by Mr Osman Hassan Ali, head of the delegation, member of the Standing Committee of the Central Committee of the Somali National Congress ",14/02/1992,Unilateral document,1,Intra,Cea,Ceas,"Oman Hassan Ali
Head of Delegation
Member of the Standing Committee of the Central Committee, UNSC
","Page 1, The delegation representing the Somali Congress hereby declares its solemn commitment before representatives of the United Nations, the League of Arab States, the Organization of African Unity and the Organization of the Islamic Conference to an immediate and effective cessation of hostilities and the maintenance of a cease-fire.  The delegation also pledges to honour this commitment.",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Somalia/Puntland,Government/territory,Africa (excl MENA),799,Agreement between the Federal Government of Somalia and Puntland State of Somalia,14/10/2014,Multiparty signed/agreed,6,Intra,Imp,ExtSub,"1. Federal Government of Somalia 
2. Puntland State of Somalia",,Provisional Federal Constitution; two former agreements between Puntland and FGS (2013 and earlier); ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1
Somalia/Puntland,Government/territory,Africa (excl MENA),1680,"The Garowe II Principles on Federalism, System of Government and Ending of Transition through operationalizing Garowe I (Garowe II)",07/02/2012,Multiparty signed/agreed,9,Intra,SubPar,Iss,"Signatories:
On behalf of the Transitional Federal Government:
H.E. Shiekh Sharif Sheikh Ahmed, President of the Transitional Federal Government;
Hon. Sharif Hassan Sheikh Aden, Speaker of the Transitional Federal Parliament;
Hon. Dr. Abdiweli Mohamed Ali,  Prime Minister of the Transitional Federal Government;

On behalf of Puntland:
Hon. Dr. Abdirahman Sheikh Mohamed Mahmud, President of Puntland;

On behalf of Galmudug:
Hon. Mohamed Ahmed Aalim, President of Galmudug;

On behalf of Ahlu-Sunna Wal Jama'a
Hon. Khalif Abdulkadir Moalim Nur, Representative of Ahlu-Sunna Wal Jama'a;

On behalf of the Secretary General of the UN for Somalia:
Hon. Dr. Augustine Mahiga, Special Representative;

[Page 9 has the same signatures in Somali]","under the auspices of the Special Representative of the Secretary General for Somalia.
7. Special Representative of the Secretary General of the UN for Somalia
Hon. Dr. Augustine Mahiga
[Signed]

[Not signatories] The stakeholder principles; Ambassadors from IGAD & AU; Minister of Endowment & Religious Affairs from Djibouti ... ","Page 2, Untitled Preamble,... 4. Whereas the Participants have considered the Transitional Federal Charter, the Djibouti Agreement, the Kampala Accord, the Roadmap, Garowe Principles I and reviewed the Consultative Draft Constitution;
Whereas, times is of the essence and therefore all relevant parties are hereby directed to immediately, in accordance with the Transitional Federal Charter, the Kampala Accord, the Roadmap, Garowe I, Garowe II;",2,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,3,0,1,0,0,1,2,3,0,1,1,0,2,1,0,0,1,1,0,0,0,0,3,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
Somalia/Puntland,Government/territory,Africa (excl MENA),1681,The Garowe Principles on the Finalization and Adoption of the Constitution and the End of Transition (Garowe I),24/12/2011,Multiparty signed/agreed,4,Intra,SubPar,Iss,"Signatories:
1. Transitional Federal Government
President of the Transitional Federal Government
Hon. Sheikh Sharif
2. Transitional Federal Parliament
Speaker of the Transitional Federal Parliament
Hon. Sharif Hassan Sheikh Aden
3. Transitional Federal Government
Prime Minister of the Transitional Federal Government
Ali Abdiweli Mohamed Ali
4. Puntland
President of Puntland
Dr. Abdirahman Sheikh Mohamed Mohamud
5. Galmudug
President of Galmudug
Mohamed Ahmed Aalim
6. Ahlu-Sunna Wal Jamaaca
Representative of Ahlu Sunna Wal Jamaaca
Sheikh Mohamed Mohamud Yusuf
7. Deputy Special Representative of the
Secretary Gegeral of the UN for Somalia
Christian Manah
","facilitated by the United Nations, under the auspices of the Special Representative of the Secretary General for Somalia.","Transitional Federal Charter, the Djibouti Agreement, the Kampala Accord and the Roadmap; ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,3,0,1,1,0,3,1,1,0,1,1,0,2,1,0,0,1,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Somalia/Puntland,Government/territory,Africa (excl MENA),744,Agreement between the TFG and the Puntland Regional State of Somalia (Galkayo Agreement),23/08/2009,Multiparty signed/agreed,2,Intra,Imp,ImpMod,"Prime Minister of TFG, signed by Omar Abdurashid Ali Sharmarke; President of Puntland, Abdurahman Mohamed Mohamed 'Farole'",,TFC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Somalia/Puntland,Other,Africa (excl MENA),1854,Decisions by the Elders Chairing the Burtinle Conference ,07/05/2007,Multiparty signed/agreed,2,Intra,SubComp,FrAg,"Islan Iise 
Islan Mohamed 
Islan Bashir 
Islan Abdulle 
Garad Abdullahi 
Garad Sofe 
Ugas Abdullahi Iise
Garad Abshir Salah
Garad Mahamoud Osman Mashqare 
Garad Saleban Burale
Ugas Farah Mahamoud Ali

Bah Ararsame Committee
1. Aw-Daahir Haji Hassan Abdille 
2. Abdirahman Mohamed Ali
3. Mohamud Abdi Haabsade 
4. Yusuf Haji Mohamud Ali
5. Abdirahman Saleeban Mursal 
6. Abdullahi Hassan Ali
7. Jama Yacqub Osman
8. Mohamud Guure Ali
9. Haji Mahad Haji Yusuf aw-Abdi 
10. Ali Abdi Galayr
11. Abdi Aden Ali
12. Ali Mohamed Kaarshe
13. Ahmed Mohamed [Dheganalow] 
14. Ibrahim Bulhan Mohamed
15. Mohamed Abdulqadir Ileeye
16. Mohamed Ahmed Dheere
17. Mohamud Ahmed Ibyan

Omar Mohamud Committee
1. Abdullahi Hasan Baalee
2. Nuur Mohamed Ahmed ‘Sandheere’ 3. Abdirashid Ahmed Jama
4. Abdullahi Kooreeye Elmi
5. Abdi Budeeye Hassan
6. Jama Omar Dhagad
7. Mohamed Hassan Samatar
8. Abdul Dalmar Ali
9. Jama Bihi Nuur
10. Isse Haji Jama
11. Mohamud Abdi Daahir
12. Muuse Haaji Jama
13. Mohamud Khalif Hersi
14. Osman Ahmed Omar
15. Mohamud Isse Ahmed
16. Bashir Mohamud Dalmar
17. Ahmed Osman Warsame","The mediation committee
1. Dahir Mohamed Farah-Sanwaylod (chairman)
2. Aqil Mohamoud Haji Omar (vice- chairman)
3. Nabadon Kaliif Aw Ali
4. Nabadon Abdulahi Jama Areef
5. Nabadon Abdiasiis Jama Warsame 
6. Abas Ali Dhere
7. Mohomed Abshir Nur
8. Ali Yusuf Ali Hoosh
9. Amiir Jama Mohamed Mire 
10. Yusuf Jama Alas
11. Dalmar Haji Mohamoud 
12. Haji Ahmed Adan Haad 
13. Bihi Hirsi Farah
14. Ibrahim Abade Burale 
15. Awil Ismail
16. Ahmed Barre Siad Muse (secretary)


The witnessing Elders
1. Ugaas Hassan Ugaas Yaasiin
2. Ugaas Abdullaahi Ugaas Soofe
3. Garaad Abdullahi Ali Ciid
4. Garaad Abdisalam Hassan
5. Suldan Said Mohamed Garaase
6. Suldan Abdisalan Suldan Mohamed 7. Suldan Bashir Muuse Keente
8. Ugaas Faradh Haji Mohamud
9. Ugaas Omar Geelle Mohamed
10. Suldan Ali Ismail

Page 2, 

Representatives of the authorities
1. Abdirizaq Yasin Abdille ‘Geessod’ Puntland Minister of Justice and Religious Affairs 
2. Abdirahman Jama Boorre [Mayor of Laas ‘Aanood ]
3. Hussein Guuled Hanaf [Mayor of Burtinle]
4. Bedel Khalaf Jaama [representative of Federal Government of Ethiopia, Bookh District]",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Somalia/Puntland,Other,Africa (excl MENA),1853,Burtinle Peace Agreement ,06/05/2007,Multiparty signed/agreed,2,Intra,SubComp,FrAg,"Bah Ararsame Community;
Omar Mohamud Community","Garaad Jama Garaad Ali Garaad Jama; 
Puntland Minister of Justice & Religious Affairs;
Islan Bashir, Islan Bashir, Islan Abdulle;
President of Puntlandl, Islan Farah;
Puntland Minister of Interior;
Elders of Puntland;
All officials of Nugaal, Sool and Mudug regions","May 15th 1997 agreement, which forbids digging any Berkedo or cutting the trees of the areas.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1
Somalia/Puntland,Other,Africa (excl MENA),1852,Ramada Peace Agreement ,04/12/2005,Multiparty signed/agreed,1,Intra,SubPar,Iss,"Reer Mahad sub-clan; 
Reer Khalaf sub-clan",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1
Somalia/Puntland,Other,Africa (excl MENA),1710,"Conciliation and Peace Conference of the Regions of Bari Nugal and Mudug, SNA, SNDU, SSDF Peace Agreement (Mudug Peace Agreement) ",04/06/1993,Multiparty signed/agreed,2,Intra,SubPar,MultIss,"Signature of Somali Salvation Democratic Front delegate;
Signature of Somali National Alliance delegate;
Signature of Somali National Democratic Union delegate;",,Peace Agreements signed in Addis Ababa by the Somali factions on January 15th and March 27th 1993; Addis Ababa Agreements of January 15th and March 27th 1993.,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,1,0,1
Somaliland,Other,Africa (excl MENA),1709,Sanaag Regional Peace Charter (Erigavo Peace Charter),31/08/1993,Multiparty signed/agreed,4,Intra,SubPar,MultIss,"List of the Body of Chairpersons:
Ali Warsame Gulaid (Chairperson) (Habar Yoonis)
Mohamed Ali Shire (Vice-chairperson) (Dhulbahante)
Mohamed H. Du’ale (Habar Je’lo)
Ahmed Sheik Salah (Warsangeli)
Ahmed Hassan Badhasab (Ogeyslabe)
Hassan Sheekh Du’ale (Habar Je’lo)
AbdalIa Boss Ahmed (Habar Yoonis)
Mohamed Ahmed Abdulle (Dhulbahante)",,"the peace agreements concluded by the communities of the Region from the middle of 1991 to 1993; General Assembly of Peace of the Sanaag Region communities during the session between 19 August and 8 November 1993; Page 2, Article XVIII: Recognition of the Day of Peace
This protocol recognizes 11 November 1993 as the official day of Peace of Sanaag, representing and embodying the prevalence of peace and progress in the region.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,1
South Africa,Government,Africa (excl MENA),1806,Memorandum of Agreement for Reconciliation and Peace between the Inkatha Freedom party/Kwazulu Government and the African National Congress and the South African Government/National Party ,19/04/1994,Multiparty signed/agreed,2,Intra,Imp,ExtPar,"MANGOSUTHO G BUTHELEZI 
President: Inkatha Freedom Party and Chief Minister of the KwaZulu Government 

STATE PRESIDENT F W DE KLERK South African Government/National Party 

PRESIDENT N MANDELA African National Congress 
", WITNESSED BY: PROF W A J OKUMU,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
South Africa,Government,Africa (excl MENA),407,South African Constitution of 1993 (Interim Constitution),18/11/1993,Multiparty signed/agreed,72,Intra,SubComp,FrCons,"Not signed, constitution known to have been endorsed by the South African Parliament",,,3,0,0,1,0,2,0,1,1,0,2,0,1,1,0,0,0,0,0,0,2,1,1,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,3,1,0,1,0,3,3,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,1,1,0,0,0,0,0,1,3,2,0,3,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,3,0,1,0,0,0,0,0,0,1,2,0,1,0,1,3,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,3,3,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,1
South Africa,Government,Africa (excl MENA),445,Record of Understanding Between the State President of the Republic of South Africa and the Presidence of the African National Congress,26/09/1992,Multiparty signed/agreed,3,Intra,Pre,Prin,"F W de Klerk, State President; [South African Government]
N R Mandela, President: ANC; ",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1
South Africa,Government,Africa (excl MENA),186,CODESA Declaration of Intent,21/12/1991,Multiparty signed/agreed,2,Intra,Pre,Prin,"SAG, CODESA (Democratic Party, Dikwankwetla Party,  Inkatha Freedom Party, ANC, Bophuthatswana Govt, Inyandza National Movement, Intando Yesizwe Party, Labour Party of SA, Natal/Tvl Indian Congress, National Party, National People's Party, Solidarity, SA Communist Party, Transkei Govt, United People's Front, Venda Govt, Ximoko Progressive Party)",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
